Round,Timestamp,AI_X,AI_Y,Human_X,Human_Y,AI_Holding_Dish,Human_Holding_Dish,Action_AI,Action_Human,Score_Count
9,22.801,1,3,3,3,False,False,DOWN,DOWN,2
9,23.001,1,3,3,3,False,False,UNKNOWN,STAY,2
9,23.201,1,3,3,3,False,False,UNKNOWN,STAY,2
9,23.401,1,3,3,3,False,False,UNKNOWN,LEFT,2
9,23.601,1,3,3,2,False,False,UNKNOWN,STAY,2
9,23.801,1,3,3,2,False,False,UNKNOWN,LEFT,2
9,24.001,1,3,3,1,False,False,UNKNOWN,LEFT,2
9,24.201,1,3,3,1,False,False,UNKNOWN,STAY,2
9,24.401,1,3,3,1,False,False,UNKNOWN,LEFT,2
9,24.601,1,3,3,1,False,False,DOWN,STAY,2
9,24.801,1,3,3,1,False,False,UNKNOWN,UP,2
9,25.001,1,3,2,1,False,False,UNKNOWN,STAY,2
9,25.201,1,3,2,1,False,False,UNKNOWN,UP,2
9,25.401,1,3,1,1,False,False,DOWN,STAY,2
9,25.601,1,3,1,1,False,False,UNKNOWN,STAY,2
9,25.801,1,3,1,1,False,False,UNKNOWN,STAY,2
9,26.001,1,3,1,1,False,False,UNKNOWN,RIGHT,2
9,26.201,1,3,1,2,False,False,UNKNOWN,STAY,2
9,26.401,1,3,1,2,False,False,UNKNOWN,STAY,2
9,26.601,1,3,1,2,False,False,UNKNOWN,STAY,2
9,26.801,1,3,1,2,False,False,UNKNOWN,STAY,2
9,27.001,1,3,1,2,False,False,DOWN,STAY,2
9,27.201,1,3,1,2,False,False,UNKNOWN,STAY,2
9,27.401,1,3,1,2,False,False,UNKNOWN,STAY,2
9,27.601,1,3,1,2,False,False,DOWN,STAY,2
9,27.801,1,3,1,2,False,False,DOWN,STAY,2
9,28.001,1,3,1,2,False,False,UNKNOWN,UP,2
9,28.201,1,3,1,2,False,False,UNKNOWN,STAY,2
9,28.401,1,3,1,2,False,False,UNKNOWN,STAY,2
9,28.601,1,3,1,2,False,False,UNKNOWN,STAY,2
9,28.801,1,3,1,2,False,False,UNKNOWN,STAY,2
9,29.001,1,3,1,2,False,False,UNKNOWN,STAY,2
9,29.201,1,3,1,2,False,False,UNKNOWN,STAY,2
9,29.401,1,3,1,2,False,False,UNKNOWN,STAY,2
9,29.601,1,3,1,2,False,False,UNKNOWN,STAY,2
9,29.801,1,3,1,2,False,False,DOWN,STAY,2
9,30.001,1,3,1,2,False,False,UNKNOWN,STAY,2
9,30.201,1,3,1,2,False,False,UNKNOWN,STAY,2
9,30.401,1,3,1,2,False,False,UNKNOWN,STAY,2
9,30.601,1,3,1,2,False,False,DOWN,STAY,2
9,30.801,1,3,1,2,False,False,UNKNOWN,STAY,2
9,31.001,1,3,1,2,False,False,UNKNOWN,STAY,2
9,31.201,1,3,1,2,False,False,UNKNOWN,STAY,2
9,31.401,1,3,1,2,False,False,UNKNOWN,STAY,2
9,31.601,1,3,1,2,False,False,UNKNOWN,STAY,2
9,31.801,1,3,1,2,False,False,DOWN,STAY,2
9,32.001,1,3,1,2,False,False,UNKNOWN,STAY,2
9,32.201,1,3,1,2,False,False,UNKNOWN,STAY,2
9,32.401,1,3,1,2,False,False,UNKNOWN,LEFT,2
9,32.601,1,3,1,1,False,False,DOWN,STAY,2
9,32.801,1,3,1,1,False,False,UNKNOWN,STAY,2
9,33.001,1,3,1,1,False,False,UNKNOWN,RIGHT,2
9,33.201,1,3,1,2,False,False,DOWN,STAY,2
9,33.401,1,3,1,2,False,False,DOWN,STAY,2
9,33.601,1,3,1,2,False,False,UNKNOWN,STAY,2
9,33.801,1,3,1,2,False,False,UNKNOWN,UP,2
9,34.001,1,3,1,2,False,False,UNKNOWN,STAY,2
9,34.201,1,3,1,2,False,False,UNKNOWN,STAY,2
9,34.401,1,3,1,2,False,False,UNKNOWN,STAY,2
9,34.601,1,3,1,2,False,False,UNKNOWN,RIGHT,2
9,34.801,1,3,1,2,False,False,UNKNOWN,STAY,2
9,35.001,1,3,1,2,False,False,UNKNOWN,LEFT,2
9,35.201,1,3,1,1,False,False,UNKNOWN,STAY,2
9,35.401,1,2,1,1,False,False,UNKNOWN,STAY,2
9,35.601,1,3,1,1,False,False,DOWN,STAY,2
9,35.801,1,3,1,1,False,False,UNKNOWN,STAY,2
9,36.001,1,3,1,1,False,False,UNKNOWN,STAY,2
9,36.201,1,3,1,1,False,False,UNKNOWN,STAY,2
9,36.401,1,3,1,1,False,False,DOWN,STAY,2
9,36.601,1,3,1,1,False,False,UNKNOWN,STAY,2
9,36.801,1,3,1,1,False,False,UNKNOWN,RIGHT,2
9,37.001,1,3,1,2,False,False,UNKNOWN,STAY,2
9,37.201,1,3,1,2,False,False,DOWN,STAY,2
9,37.401,1,3,1,2,False,False,UNKNOWN,LEFT,2
9,37.601,1,3,1,1,False,False,UNKNOWN,STAY,2
9,37.801,1,3,1,1,False,False,DOWN,STAY,2
9,38.001,1,3,1,1,False,False,UNKNOWN,LEFT,2
9,38.201,1,3,1,1,False,False,UNKNOWN,STAY,2
9,38.401,1,3,1,1,False,False,UNKNOWN,STAY,2
9,38.601,1,3,1,1,False,False,UNKNOWN,RIGHT,2
9,38.801,1,3,1,2,False,False,DOWN,STAY,2
9,39.001,1,3,1,2,False,False,UNKNOWN,LEFT,2
9,39.201,1,3,1,1,False,False,DOWN,STAY,2
9,39.402,1,3,1,1,False,False,DOWN,STAY,2
9,39.602,1,3,1,1,False,False,UNKNOWN,STAY,2
9,39.802,1,3,1,1,False,False,DOWN,STAY,2
9,40.002,1,3,1,1,False,False,UNKNOWN,LEFT,2
9,40.202,1,3,1,1,False,False,UNKNOWN,STAY,2
9,40.402,1,3,1,1,False,False,UNKNOWN,RIGHT,2
9,40.602,1,3,1,2,False,False,UNKNOWN,STAY,2
9,40.802,1,3,1,2,False,False,UNKNOWN,STAY,2
9,41.002,1,3,1,2,False,False,UNKNOWN,DOWN,2
9,41.202,1,3,1,2,False,False,UNKNOWN,STAY,2
9,41.402,1,3,1,2,False,False,UNKNOWN,STAY,2
9,41.602,1,3,1,2,False,False,DOWN,LEFT,2
9,41.802,1,3,1,1,False,False,UNKNOWN,STAY,2
9,42.002,1,3,1,1,False,False,UNKNOWN,LEFT,2
9,42.202,1,3,1,1,False,False,UNKNOWN,STAY,2
9,42.402,1,3,1,1,False,False,UNKNOWN,STAY,2
9,42.602,1,3,1,1,False,False,UNKNOWN,STAY,2
9,42.802,1,3,1,1,False,False,DOWN,STAY,2
9,43.002,1,3,1,1,False,False,UNKNOWN,STAY,2
9,43.202,1,3,1,1,False,False,UNKNOWN,STAY,2
9,43.402,1,3,1,1,False,False,UNKNOWN,STAY,2
9,43.602,1,3,1,1,False,False,DOWN,STAY,2
9,43.802,1,3,1,1,False,False,UNKNOWN,LEFT,2
9,44.002,1,3,1,1,False,False,UNKNOWN,STAY,2
9,44.202,1,3,1,1,False,False,DOWN,STAY,2
9,44.402,1,3,1,1,False,False,UNKNOWN,DOWN,2
9,44.602,1,3,2,1,False,False,UNKNOWN,STAY,2
9,44.802,1,3,2,1,False,False,UNKNOWN,STAY,2
10,0.200,1,3,3,1,False,False,UNKNOWN,STAY,0
10,0.400,1,3,3,1,False,False,UNKNOWN,STAY,0
10,0.600,1,3,3,1,False,False,UNKNOWN,DOWN,0
10,0.800,1,3,3,1,False,False,UNKNOWN,STAY,0
10,1.000,1,3,3,1,False,False,DOWN,STAY,0
10,1.200,2,3,3,1,False,False,DOWN,STAY,0
10,1.400,3,3,3,1,False,False,DOWN,STAY,0
10,1.600,3,2,3,1,False,False,DOWN,STAY,0
10,1.800,3,2,3,1,False,False,DOWN,UP,0
10,2.000,3,1,2,1,False,False,DOWN,STAY,0
10,2.200,3,1,2,1,False,False,UNKNOWN,STAY,0
10,2.400,3,2,2,1,False,False,UNKNOWN,UP,0
10,2.600,3,3,1,1,False,False,UNKNOWN,STAY,0
10,2.800,2,3,1,1,False,False,UNKNOWN,STAY,0
10,3.000,1,3,1,1,False,False,UNKNOWN,STAY,0
10,3.200,1,3,1,1,False,False,UNKNOWN,STAY,0
10,3.400,1,3,1,1,False,False,DOWN,STAY,0
10,3.600,1,3,1,1,False,False,UP,STAY,0
10,3.800,1,3,1,1,False,False,UNKNOWN,STAY,0
10,4.000,1,3,1,1,True,False,UNKNOWN,STAY,0
10,4.200,2,3,1,1,True,False,UNKNOWN,STAY,0
10,4.400,3,3,1,1,True,False,UNKNOWN,RIGHT,0
10,4.600,3,2,1,2,True,False,UNKNOWN,STAY,0
10,4.800,3,2,1,2,False,False,DOWN,STAY,1
10,5.000,3,1,1,2,False,False,DOWN,RIGHT,1
10,5.200,3,1,1,3,False,False,UNKNOWN,STAY,1
10,5.400,2,1,1,3,False,False,UNKNOWN,STAY,1
10,5.600,1,1,1,3,False,False,UNKNOWN,STAY,1
10,5.800,1,2,1,3,False,False,UNKNOWN,UP,1
10,6.000,1,2,1,3,False,False,DOWN,STAY,1
10,6.200,1,2,1,3,False,False,UNKNOWN,STAY,1
10,6.400,1,2,1,3,False,False,UNKNOWN,STAY,1
10,6.600,1,2,1,3,False,False,UNKNOWN,STAY,1
10,6.800,1,2,1,3,False,False,UNKNOWN,STAY,1
10,7.000,1,2,1,3,False,False,UNKNOWN,UP,1
10,7.200,1,2,1,3,False,False,UNKNOWN,STAY,1
10,7.400,1,2,1,3,False,False,UNKNOWN,STAY,1
10,7.600,1,2,1,3,False,False,UNKNOWN,STAY,1
10,7.800,1,2,1,3,False,False,UNKNOWN,STAY,1
10,8.000,1,2,1,3,False,False,UNKNOWN,UP,1
10,8.200,1,2,1,3,False,False,UNKNOWN,STAY,1
10,8.400,1,2,1,3,False,False,UNKNOWN,STAY,1
10,8.600,1,2,1,3,False,False,UNKNOWN,STAY,1
10,8.800,1,2,1,3,False,False,UNKNOWN,RIGHT,1
10,9.000,1,2,1,3,False,False,UNKNOWN,STAY,1
10,9.200,1,2,1,3,False,False,UNKNOWN,STAY,1
10,9.400,1,2,1,3,False,False,UNKNOWN,STAY,1
10,9.600,1,1,1,3,False,False,UNKNOWN,STAY,1
10,9.800,1,1,1,3,False,False,UNKNOWN,STAY,1
10,10.000,1,1,1,3,False,False,UNKNOWN,STAY,1
10,10.200,1,1,1,3,False,False,UNKNOWN,STAY,1
10,10.400,1,1,1,3,False,False,UNKNOWN,RIGHT,1
10,10.600,1,1,1,3,False,True,UNKNOWN,STAY,1
10,10.800,1,1,1,3,False,True,UNKNOWN,STAY,1
10,11.000,1,1,1,3,False,True,UNKNOWN,STAY,1
10,11.200,1,1,1,3,False,True,UNKNOWN,STAY,1
10,11.400,1,1,1,3,False,True,UNKNOWN,DOWN,1
10,11.600,1,1,2,3,False,True,UNKNOWN,STAY,1
10,11.800,1,2,2,3,False,True,UNKNOWN,STAY,1
10,12.000,1,3,2,3,False,True,UP,DOWN,1
10,12.200,1,3,3,3,False,True,UNKNOWN,STAY,1
10,12.400,1,3,3,3,False,True,DOWN,STAY,1
10,12.600,1,3,3,3,False,True,UP,STAY,1
10,12.800,1,3,3,3,False,True,UNKNOWN,STAY,1
10,13.000,2,3,3,3,False,True,UNKNOWN,LEFT,1
10,13.200,3,3,3,2,False,True,UNKNOWN,STAY,1
10,13.400,3,3,3,2,False,True,UNKNOWN,STAY,1
10,13.600,3,3,3,2,False,True,UNKNOWN,STAY,1
10,13.800,3,3,3,2,False,True,UNKNOWN,STAY,1
10,14.000,3,3,3,2,False,True,UNKNOWN,DOWN,1
10,14.200,3,3,3,2,False,False,UP,STAY,2
10,14.400,2,3,3,2,False,False,UP,STAY,2
10,14.600,1,3,3,2,False,False,UNKNOWN,STAY,2
10,14.800,1,3,3,2,False,False,UNKNOWN,STAY,2
10,15.000,1,3,3,2,True,False,UNKNOWN,STAY,2
10,15.200,2,3,3,2,True,False,UNKNOWN,STAY,2
10,15.400,3,3,3,2,True,False,UNKNOWN,LEFT,2
10,15.600,3,2,3,1,True,False,UNKNOWN,STAY,2
10,15.800,3,2,3,1,False,False,UNKNOWN,STAY,3
10,16.000,3,2,3,1,False,False,UNKNOWN,STAY,3
10,16.200,3,2,3,1,False,False,DOWN,STAY,3
10,16.400,3,2,3,1,False,False,UNKNOWN,DOWN,3
10,16.600,3,2,3,1,False,False,DOWN,STAY,3
10,16.800,3,2,3,1,False,False,DOWN,STAY,3
10,17.000,3,2,3,1,False,False,DOWN,STAY,3
10,17.200,3,2,3,1,False,False,DOWN,STAY,3
10,17.401,3,2,3,1,False,False,DOWN,UP,3
10,17.601,3,1,2,1,False,False,DOWN,STAY,3
10,17.799,3,1,2,1,False,False,UNKNOWN,STAY,3
10,18.018,3,2,2,1,False,False,UNKNOWN,STAY,3
10,18.218,3,3,2,1,False,False,UNKNOWN,UP,3
10,18.418,2,3,1,1,False,False,UNKNOWN,STAY,3
10,18.618,1,3,1,1,False,False,UNKNOWN,STAY,3
10,18.818,1,3,1,1,False,False,UNKNOWN,STAY,3
10,19.018,1,3,1,1,False,False,DOWN,STAY,3
10,19.218,1,3,1,1,False,False,UP,STAY,3
10,19.418,1,3,1,1,False,False,UNKNOWN,STAY,3
10,19.618,1,3,1,1,True,False,UNKNOWN,STAY,3
10,19.818,2,3,1,1,True,False,UNKNOWN,STAY,3
10,20.018,3,3,1,1,True,False,UNKNOWN,STAY,3
10,20.218,3,2,1,1,True,False,UNKNOWN,STAY,3
10,20.418,3,2,1,1,False,False,DOWN,RIGHT,4
10,20.618,3,1,1,2,False,False,DOWN,STAY,4
10,20.818,3,1,1,2,False,False,UNKNOWN,STAY,4
10,21.018,2,1,1,2,False,False,UNKNOWN,RIGHT,4
10,21.218,1,1,1,3,False,False,UNKNOWN,STAY,4
10,21.418,1,2,1,3,False,False,UNKNOWN,STAY,4
10,21.618,1,2,1,3,False,False,UNKNOWN,STAY,4
10,21.818,1,2,1,3,False,False,UNKNOWN,STAY,4
10,22.018,1,2,1,3,False,False,UNKNOWN,STAY,4
10,22.218,1,2,1,3,False,False,UNKNOWN,STAY,4
10,22.440,1,2,1,3,False,False,DOWN,UP,4
10,22.640,1,2,1,3,False,False,UNKNOWN,STAY,4
10,22.840,1,2,1,3,False,False,DOWN,STAY,4
10,23.040,1,2,1,3,False,False,UNKNOWN,STAY,4
10,23.240,1,2,1,3,False,False,UNKNOWN,STAY,4
10,23.440,1,2,1,3,False,False,UNKNOWN,UP,4
10,23.640,1,2,1,3,False,False,UNKNOWN,STAY,4
10,23.840,1,2,1,3,False,False,UNKNOWN,STAY,4
10,24.040,1,2,1,3,False,False,UNKNOWN,STAY,4
10,24.240,1,2,1,3,False,False,UNKNOWN,STAY,4
10,24.440,1,2,1,3,False,False,UNKNOWN,STAY,4
10,24.640,1,2,1,3,False,False,UNKNOWN,STAY,4
10,24.840,1,2,1,3,False,False,UNKNOWN,STAY,4
10,25.040,1,2,1,3,False,False,UNKNOWN,STAY,4
10,25.240,1,2,1,3,False,False,UNKNOWN,DOWN,4
10,25.440,1,3,2,3,False,False,UNKNOWN,STAY,4
10,25.640,1,3,2,3,False,False,UNKNOWN,STAY,4
10,25.840,1,3,2,3,False,False,UNKNOWN,STAY,4
10,26.040,1,3,2,3,False,False,UNKNOWN,STAY,4
10,26.240,1,3,2,3,False,False,UNKNOWN,STAY,4
10,26.440,1,3,2,3,False,False,UNKNOWN,STAY,4
10,26.640,1,3,2,3,False,False,UNKNOWN,STAY,4
10,26.840,1,3,2,3,False,False,UNKNOWN,STAY,4
10,27.040,1,3,2,3,False,False,UNKNOWN,STAY,4
10,27.240,1,3,2,3,False,False,UNKNOWN,STAY,4
10,27.440,1,3,2,3,False,False,UNKNOWN,STAY,4
10,27.640,1,3,2,3,False,False,DOWN,DOWN,4
10,27.840,1,3,3,3,False,False,UNKNOWN,STAY,4
10,28.040,1,3,3,3,False,False,UNKNOWN,STAY,4
10,28.240,1,3,3,3,False,False,UNKNOWN,STAY,4
10,28.440,1,3,3,3,False,False,UNKNOWN,STAY,4
10,28.640,1,3,3,3,False,False,UNKNOWN,STAY,4
10,28.840,1,3,3,3,False,False,UNKNOWN,DOWN,4
10,29.040,1,3,3,3,False,False,UNKNOWN,STAY,4
10,29.240,1,3,3,3,False,False,UNKNOWN,LEFT,4
10,29.440,1,3,3,2,False,False,UNKNOWN,STAY,4
10,29.640,1,3,3,2,False,False,UNKNOWN,LEFT,4
10,29.841,1,3,3,1,False,False,UNKNOWN,STAY,4
10,30.041,1,3,3,1,False,False,UNKNOWN,STAY,4
10,30.241,1,3,3,1,False,False,UNKNOWN,LEFT,4
10,30.441,1,3,3,1,False,False,UNKNOWN,STAY,4
10,30.641,1,3,3,1,False,False,UNKNOWN,STAY,4
10,30.841,1,3,3,1,False,False,UNKNOWN,LEFT,4
10,31.041,1,3,3,1,False,False,UNKNOWN,STAY,4
10,31.241,1,3,3,1,False,False,UNKNOWN,STAY,4
10,31.441,1,3,3,1,False,False,UNKNOWN,STAY,4
10,31.641,1,3,3,1,False,False,UNKNOWN,STAY,4
10,31.841,1,3,3,1,False,False,DOWN,STAY,4
10,32.041,1,3,3,1,False,False,UNKNOWN,STAY,4
10,32.241,1,3,3,1,False,False,UNKNOWN,UP,4
10,32.441,1,3,2,1,False,False,UNKNOWN,STAY,4
10,32.641,1,3,2,1,False,False,UNKNOWN,UP,4
10,32.841,1,3,1,1,False,False,UNKNOWN,STAY,4
10,33.041,1,3,1,1,False,False,UNKNOWN,STAY,4
10,33.241,1,3,1,1,False,False,DOWN,STAY,4
10,33.441,1,3,1,1,False,False,UNKNOWN,UP,4
10,33.641,1,3,1,1,False,False,UNKNOWN,STAY,4
10,33.841,1,3,1,1,False,False,UNKNOWN,RIGHT,4
10,34.041,1,3,1,2,False,False,UNKNOWN,STAY,4
10,34.241,1,3,1,2,False,False,UNKNOWN,RIGHT,4
10,34.441,1,3,1,2,False,False,UNKNOWN,STAY,4
10,34.641,1,3,1,2,False,False,UNKNOWN,STAY,4
10,34.841,1,3,1,2,False,False,UNKNOWN,STAY,4
10,35.041,1,3,1,2,False,False,UNKNOWN,STAY,4
10,35.241,1,3,1,2,False,False,UNKNOWN,STAY,4
10,35.441,1,3,1,2,False,False,UNKNOWN,STAY,4
10,35.641,1,3,1,2,False,False,UNKNOWN,STAY,4
10,35.841,1,3,1,2,False,False,UNKNOWN,LEFT,4
10,36.041,1,3,1,1,False,False,UNKNOWN,STAY,4
10,36.241,1,3,1,1,False,False,UNKNOWN,STAY,4
10,36.441,1,3,1,1,False,False,UNKNOWN,LEFT,4
10,36.641,1,3,1,1,False,False,UNKNOWN,STAY,4
10,36.841,1,3,1,1,False,False,UNKNOWN,STAY,4
10,37.041,1,3,1,1,False,False,UNKNOWN,LEFT,4
10,37.241,1,3,1,1,False,False,DOWN,STAY,4
10,37.441,1,3,1,1,False,False,UNKNOWN,STAY,4
10,37.641,1,3,1,1,False,False,UNKNOWN,STAY,4
10,37.841,1,3,1,1,False,False,DOWN,RIGHT,4
10,38.041,1,3,1,2,False,False,UNKNOWN,STAY,4
10,38.241,1,3,1,2,False,False,UNKNOWN,RIGHT,4
10,38.441,1,3,1,2,False,False,UNKNOWN,STAY,4
10,38.641,1,3,1,2,False,False,UNKNOWN,RIGHT,4
10,38.841,1,3,1,2,False,False,UNKNOWN,RIGHT,4
10,39.041,1,3,1,2,False,False,UNKNOWN,RIGHT,4
10,39.241,1,3,1,2,False,False,UNKNOWN,STAY,4
10,39.441,1,3,1,2,False,False,DOWN,STAY,4
10,39.641,1,3,1,2,False,False,UNKNOWN,STAY,4
10,39.841,1,3,1,2,False,False,UNKNOWN,DOWN,4
10,40.041,1,3,1,2,False,False,UNKNOWN,DOWN,4
10,40.241,1,3,1,2,False,False,UNKNOWN,DOWN,4
10,40.441,1,3,1,2,False,False,UNKNOWN,STAY,4
10,40.641,1,3,1,2,False,False,UNKNOWN,STAY,4
10,40.841,1,3,1,2,False,False,UNKNOWN,LEFT,4
10,41.041,1,3,1,1,False,False,UNKNOWN,LEFT,4
10,41.241,1,3,1,1,False,False,UNKNOWN,STAY,4
10,41.441,1,3,1,1,False,False,UNKNOWN,STAY,4
10,41.641,1,3,1,1,False,False,DOWN,STAY,4
10,41.841,1,3,1,1,False,False,UNKNOWN,RIGHT,4
10,42.041,1,3,1,2,False,False,UNKNOWN,STAY,4
10,42.241,1,3,1,2,False,False,UNKNOWN,STAY,4
10,42.441,1,3,1,2,False,False,UNKNOWN,DOWN,4
10,42.641,1,3,1,2,False,False,UNKNOWN,STAY,4
10,42.841,1,3,1,2,False,False,UNKNOWN,LEFT,4
10,43.041,1,3,1,1,False,False,UNKNOWN,STAY,4
10,43.241,1,3,1,1,False,False,UNKNOWN,STAY,4
10,43.441,1,3,1,1,False,False,UNKNOWN,STAY,4
10,43.641,1,3,1,1,False,False,UNKNOWN,RIGHT,4
10,43.841,1,3,1,2,False,False,UNKNOWN,STAY,4
10,44.041,1,3,1,2,False,False,UNKNOWN,STAY,4
10,44.241,1,3,1,2,False,False,DOWN,STAY,4
10,44.441,1,3,1,2,False,False,UNKNOWN,STAY,4
10,44.641,1,3,1,2,False,False,UNKNOWN,STAY,4
10,44.841,1,3,1,2,False,False,UNKNOWN,STAY,4
